orderNumber,customerIdentifier,customerName,status,orderCreateTimestamp,orderActiveTimestamp,orderSubmitTimestamp,orderCompleteTimestamp,orderType,productType,area,longitude,latitude,collectionVehicles,combined,archiveTasking,publicPrivate,multistrip,responsiveness,completeDate,orderDescription,catId,sqkm,charge,chargeS,orderNotes,country
50275595010,100436,DAF75,Complete,2025-01-02T06:13:00.0000 UTC,2025-01-02T06:13:40.9800 UTC,2025-01-02T06:13:00.0000 UTC,2025-01-02T06:21:19.6060 UTC,AO,OR2A,22.056,126.97565833812536,37.53462687321856,LG02,LG02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,B12000110065C300,22.06,22.06,0.059,N,Republic of Korea
50275592010,100436,DAF75,Complete,2025-01-02T06:05:00.0000 UTC,2025-01-02T06:05:25.0660 UTC,2025-01-02T06:05:00.0000 UTC,2025-01-02T06:16:00.7200 UTC,AO,OR2A,21.427,134.62057966170775,7.499612249996391,LG01,LG01,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,B110001100D7FD00,21.43,21.43,0.058,N,Palau
50275589010,100436,DAF75,Complete,2025-01-02T05:36:08.0000 UTC,2025-01-02T05:36:47.6970 UTC,2025-01-02T05:36:08.0000 UTC,2025-01-02T05:40:15.7890 UTC,AO,OR2A,19.925,104.930147115,11.561679975,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,103001010AA08200,19.93,19.93,0.043,N,Cambodia
50275586010,100436,DAF75,Complete,2025-01-02T05:05:19.0000 UTC,2025-01-02T05:05:42.5870 UTC,2025-01-02T05:05:19.0000 UTC,2025-01-02T05:16:05.0820 UTC,AO,OR2A,58.562,130.88119931,-12.412987815,WV03,WV03,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,104001009EB21D00,58.56,58.56,0.113,N,Australia
50275584010,100436,DAF75,Complete,2025-01-02T05:05:00.0000 UTC,2025-01-02T05:05:24.3380 UTC,2025-01-02T05:05:00.0000 UTC,2025-01-02T05:17:07.8240 UTC,AO,OR2A,26.419,127.49913915,36.71662107,LG02,LG02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,B120001100BB3F00,26.42,26.42,0.071,N,Republic of Korea
50275583010,100436,DAF75,Complete,2025-01-02T04:53:23.0000 UTC,2025-01-02T04:54:05.0720 UTC,2025-01-02T04:53:23.0000 UTC,2025-01-02T05:07:17.4830 UTC,AO,OR2A,19.936,101.697512845,2.93987359,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,19.94,19.94,0.043,N,Malaysia
50275580010,100436,DAF75,Complete,2025-01-02T04:47:38.0000 UTC,2025-01-02T04:48:02.8890 UTC,2025-01-02T04:47:38.0000 UTC,2025-01-02T04:52:48.1110 UTC,AO,OR2A,37.194,126.79035399,37.559499245,WV02,WV02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,10300101074C9300,37.19,37.19,0.08,N,Republic of Korea
50275569010,100436,DAF75,Complete,2025-01-02T02:46:33.0000 UTC,2025-01-02T02:47:13.4770 UTC,2025-01-02T02:46:33.0000 UTC,2025-01-02T02:55:24.8910 UTC,AO,OR2A,1.964,147.18480671499998,-9.435276835000002,WV03,WV03,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,104001009FB93B00,1.96,1.96,0.004,N,Papua New Guinea
50275567010,100436,DAF75,Complete,2025-01-02T02:39:51.0000 UTC,2025-01-02T02:40:30.0490 UTC,2025-01-02T02:39:51.0000 UTC,2025-01-02T02:47:06.9590 UTC,AO,OR2A,24.246,149.193135115,-35.302714519999995,LG02,LG02,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,B120001100E22C00,24.25,24.25,0.065,N,Australia
50275564010,100436,DAF75,Complete,2025-01-02T02:31:44.0000 UTC,2025-01-02T02:32:07.3970 UTC,2025-01-02T02:31:44.0000 UTC,2025-01-02T02:41:08.1770 UTC,AO,OR2A,19.057,145.75063598,-16.878162865,WV03,WV03,ARCHIVE,Public,N,Fresh,1/2/2025,View-Ready (Standard) OR2A,104001009F62F200,19.06,19.06,0.037,N,Australia
50275284010,100436,DAF75,Complete,2024-12-31T08:30:58.0000 UTC,2024-12-31T08:31:32.9220 UTC,2024-12-31T08:30:58.0000 UTC,2024-12-31T08:40:22.4470 UTC,AO,OR2A,1.399,118.79757091,32.043988935,WV03,WV03,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,10400100A14C5100,1.4,1.4,0.003,N,China
50275282010,100436,DAF75,Complete,2024-12-31T08:18:19.0000 UTC,2024-12-31T08:20:37.5090 UTC,2024-12-31T08:18:19.0000 UTC,2024-12-31T08:24:48.9260 UTC,AO,OR2A,1.085,125.56297615,-8.555497205,GE01,GE01,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,105001003F3EE900,1.09,1.09,0.003,N,Timor-Leste
50275279010,100436,DAF75,Complete,2024-12-31T07:33:55.0000 UTC,2024-12-31T07:34:51.5420 UTC,2024-12-31T07:33:55.0000 UTC,2024-12-31T07:44:35.8840 UTC,AO,OR2A,3.003,103.84398778999996,1.305010125,WV02,WV02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,103001010B2CDB00,3.0,3.0,0.006,N,Singapore
50275278010,100436,DAF75,Complete,2024-12-31T07:33:55.0000 UTC,2024-12-31T07:34:33.3060 UTC,2024-12-31T07:33:55.0000 UTC,2024-12-31T07:41:20.3120 UTC,AO,OR2A,1.0,145.77732302,-16.936070095,WV03,WV03,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,104001009F62F200,1.0,1.0,0.002,N,Australia
50275275010,100436,DAF75,Complete,2024-12-31T07:03:36.0000 UTC,2024-12-31T07:03:59.0980 UTC,2024-12-31T07:03:36.0000 UTC,2024-12-31T07:06:37.6650 UTC,AO,OR2A,1.043,147.32607707,-42.889537915,LG02,LG02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,B120001100E3CB00,1.04,1.04,0.003,N,Australia
50275274010,100436,DAF75,Complete,2024-12-31T06:49:59.0000 UTC,2024-12-31T06:50:40.0200 UTC,2024-12-31T06:49:59.0000 UTC,2024-12-31T06:55:03.5300 UTC,AO,OR2A,7.35,150.95764392000004,-33.97034486,LG02,LG02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,B120001100D84300,7.35,7.35,0.02,N,Australia
50275272010,100436,DAF75,Complete,2024-12-31T06:47:00.0000 UTC,2024-12-31T06:47:40.0910 UTC,2024-12-31T06:47:00.0000 UTC,2024-12-31T06:52:00.7950 UTC,AO,OR2A,11.747,128.656386745,35.89427242499999,WV02,WV02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,103001010A2E0E00,11.75,11.75,0.025,N,Republic of Korea
50275269010,100436,DAF75,Complete,2024-12-31T06:40:10.0000 UTC,2024-12-31T06:40:30.4600 UTC,2024-12-31T06:40:10.0000 UTC,2024-12-31T06:45:36.8800 UTC,AO,OR2A,9.162,146.79018603499998,-19.32550481,WV03,WV03,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,10400100A22AEF00,9.16,9.16,0.018,N,Australia
50275267010,100436,DAF75,Complete,2024-12-31T06:35:10.0000 UTC,2024-12-31T06:35:35.0200 UTC,2024-12-31T06:35:10.0000 UTC,2024-12-31T06:39:17.2400 UTC,AO,OR2A,1.178,151.22143450500002,-33.885674375,LG01,LG01,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,B110001100E52200,1.18,1.18,0.003,N,Australia
50275266010,100436,DAF75,Complete,2024-12-31T06:31:46.0000 UTC,2024-12-31T06:32:25.4450 UTC,2024-12-31T06:31:46.0000 UTC,2024-12-31T06:38:01.5920 UTC,AO,OR2A,2.708,153.183698945,-28.03014896,WV03,WV03,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,10400100A1B2E900,2.71,2.71,0.005,N,Australia
50275263010,100436,DAF75,Complete,2024-12-31T06:21:52.0000 UTC,2024-12-31T06:22:14.4780 UTC,2024-12-31T06:21:52.0000 UTC,2024-12-31T06:35:50.2050 UTC,AO,OR2A,1.072,138.58082074000004,-34.94580409,WV02,WV02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,103001010A648D00,1.07,1.07,0.002,N,Australia
50275260010,100436,DAF75,Complete,2024-12-31T06:05:16.0000 UTC,2024-12-31T06:05:55.1860 UTC,2024-12-31T06:05:16.0000 UTC,2024-12-31T06:34:35.4970 UTC,AO,OR2A,15.853,122.226878675,-17.950085565000002,LG02,LG02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,B120001100D30A00,15.85,15.85,0.043,N,Australia
50275256010,100436,DAF75,Complete,2024-12-31T05:24:11.0000 UTC,2024-12-31T05:24:36.8150 UTC,2024-12-31T05:24:11.0000 UTC,2024-12-31T06:26:04.2180 UTC,AO,OR2A,1.104,120.99413497,14.593401629999995,LG02,LG02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,B120001100A4F400,1.1,1.1,0.003,N,Philippines
50275254010,100436,DAF75,Complete,2024-12-31T05:23:37.0000 UTC,2024-12-31T05:23:58.8940 UTC,2024-12-31T05:23:37.0000 UTC,2024-12-31T06:31:32.2410 UTC,AO,OR2A,115.621,153.11640855000002,-27.386532465,GE01,GE01,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,105001003EA09500,115.62,115.62,0.335,N,Australia
50275253010,100436,DAF75,Complete,2024-12-31T05:21:55.0000 UTC,2024-12-31T05:22:40.3870 UTC,2024-12-31T05:21:55.0000 UTC,2024-12-31T06:28:33.0470 UTC,AO,OR2A,19.631,104.84415969,11.546112134999998,WV02,WV02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,103001010AA08200,19.63,19.63,0.042,N,Cambodia
50275251010,100436,DAF75,Complete,2024-12-31T05:11:36.0000 UTC,2024-12-31T05:12:26.2220 UTC,2024-12-31T05:11:36.0000 UTC,2024-12-31T06:20:54.3320 UTC,AO,OR2A,2.837,149.16640863,-35.29635784,LG02,LG02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,B120001100E22C00,2.84,2.84,0.008,N,Australia
50275249010,100436,DAF75,Complete,2024-12-31T05:04:49.0000 UTC,2024-12-31T05:10:43.2870 UTC,2024-12-31T05:04:49.0000 UTC,2024-12-31T06:22:42.9010 UTC,AO,OR2A,24.669,138.52848457500002,-34.947331639999994,LG01,LG01,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,B110001100DCDF00,24.67,24.67,0.066,N,Australia
50275228010,100436,DAF75,Complete,2024-12-31T02:40:15.0000 UTC,2024-12-31T02:41:00.1440 UTC,2024-12-31T02:40:15.0000 UTC,2024-12-31T06:16:54.0170 UTC,AO,OR2A,3.544,147.713585755,-42.47790793,WV03,WV03,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,104001009C28F500,3.54,3.54,0.007,N,Australia
50275225010,100436,DAF75,Complete,2024-12-31T02:29:29.0000 UTC,2024-12-31T02:29:53.0840 UTC,2024-12-31T02:29:29.0000 UTC,2024-12-31T06:20:36.1290 UTC,AO,OR2A,9.209,100.38646966264436,5.466821316913405,WV02,WV02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,103001010B7B5A00,9.21,9.21,0.02,N,Malaysia
50275223010,100436,DAF75,Complete,2024-12-31T02:22:23.0000 UTC,2024-12-31T02:22:47.8320 UTC,2024-12-31T02:22:23.0000 UTC,2024-12-31T06:07:53.4320 UTC,AO,OR2A,29.254,55.41015469997081,25.028132766900445,WV02,WV02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,103001010AA39100,29.25,29.25,0.063,N,United Arab Emirates
50275221010,100436,DAF75,Complete,2024-12-31T02:20:53.0000 UTC,2024-12-31T02:21:24.6560 UTC,2024-12-31T02:20:53.0000 UTC,2024-12-31T06:21:50.4760 UTC,AO,OR2A,53.056,55.36211513258906,25.028076914625405,WV02,WV02,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,1030010109D10C00,53.06,53.06,0.115,N,United Arab Emirates
50275219010,100436,DAF75,Complete,2024-12-31T02:13:21.0000 UTC,2024-12-31T02:13:46.6940 UTC,2024-12-31T02:13:21.0000 UTC,2024-12-31T06:17:03.4510 UTC,AO,OR2A,16.914,43.07168322091204,11.589416025317306,GE01,GE01,ARCHIVE,Public,N,Fresh,12/31/2024,View-Ready (Standard) OR2A,105001003ECAA500,16.91,16.91,0.049,N,Djibouti
50275015010,100436,DAF75,Complete,2024-12-30T06:11:24.0000 UTC,2024-12-30T06:12:06.7000 UTC,2024-12-30T06:11:24.0000 UTC,2024-12-30T06:19:15.4380 UTC,AO,2A,6.094,106.82730234499998,-6.176864289999999,WV03,WV03,ARCHIVE,Public,N,Fresh,12/30/2024,View-Ready (Standard) 2A,104001009F66E800,6.09,6.09,0.012,N,Indonesia
50273224010,100436,DAF75,Complete,2024-12-19T09:34:13.0000 UTC,2024-12-19T09:34:54.9890 UTC,2024-12-19T09:34:13.0000 UTC,2024-12-19T09:44:04.3580 UTC,AO,OR2A,1.001,116.91431387,-1.1703672800000002,WV03,WV03,ARCHIVE,Public,N,Fresh,12/19/2024,View-Ready (Standard) OR2A,104001009E297700,1.0,1.0,0.002,N,Indonesia
50273154010,100436,DAF75,Complete,2024-12-19T07:52:59.0000 UTC,2024-12-19T07:53:33.5480 UTC,2024-12-19T07:52:59.0000 UTC,2024-12-19T07:58:34.1740 UTC,AO,2A,1.001,116.91431387,-1.1703672800000002,WV03,WV03,ARCHIVE,Public,N,Fresh,12/19/2024,View-Ready (Standard) 2A,104001009E297700,1.0,1.0,0.002,N,Indonesia
50267756010,100436,DAF75,Complete,2024-12-09T19:35:59.0000 UTC,2024-12-09T19:36:39.0380 UTC,2024-12-09T19:35:59.0000 UTC,2024-12-09T20:00:18.8410 UTC,AO,3D,27.711,140.99829458758575,-2.605327871325908,LG02,LG02,ARCHIVE,Public,N,Fresh,12/9/2024,NOBILL_PABL_Skouw_Delivery,B120001100BB0D00,27.71,27.71,0.075,N,Indonesia
50267259010,100436,DAF75,Complete,2024-12-07T15:31:36.0000 UTC,2024-12-07T15:32:10.8070 UTC,2024-12-07T15:31:36.0000 UTC,2024-12-07T15:41:03.6910 UTC,AO,2A,21.378,109.937529555,1.420861165,WV03,WV03,ARCHIVE,Public,N,Standard,12/7/2024,View-Ready (Standard) 2A,104001009C0D5800,21.38,21.38,0.041,N,Malaysia
50267252010,100436,DAF75,Complete,2024-12-07T14:39:21.0000 UTC,2024-12-07T14:45:19.7800 UTC,2024-12-07T14:39:21.0000 UTC,2024-12-07T15:27:19.3060 UTC,AO,OR2A,66.692,109.95834493,1.33750048,WV03,WV03,ARCHIVE,Public,N,Standard,12/7/2024,View-Ready (Standard) OR2A,104001009C0D5800,66.69,66.69,0.129,N,Indonesia
50267140010,100436,DAF75,Complete,2024-12-06T21:16:29.0000 UTC,2024-12-06T21:19:44.5010 UTC,2024-12-06T21:16:29.0000 UTC,2024-12-07T13:59:50.4540 UTC,TO,3D,27.711,140.99829458758575,-2.605327871325908,LG02,LG02,TASKING,Public,N,SelectPlus,12/7/2024,PLBN_Skouw,B120001100BB0D00,100.0,4520.0,12.161,N,Indonesia
50266743010,100436,DAF75,Complete,2024-12-06T06:10:20.0000 UTC,2024-12-06T06:10:56.9160 UTC,2024-12-06T06:10:20.0000 UTC,2024-12-06T08:22:34.9240 UTC,AO,OR2A,86.496,147.21468754607793,-9.44319095775352,LG02,LG02,ARCHIVE,Public,N,Fresh,12/6/2024,View-Ready (Standard) OR2A,B1200011008B4000,86.5,86.5,0.233,N,Papua New Guinea
50266738010,100436,DAF75,Complete,2024-12-06T05:56:12.0000 UTC,2024-12-06T05:58:14.7620 UTC,2024-12-06T05:56:12.0000 UTC,2024-12-06T07:58:58.3130 UTC,AO,OR2A,24.104,147.38218835471193,-2.041447777839122,WV02,WV02,ARCHIVE,Public,N,Fresh,12/6/2024,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,24.1,24.1,0.052,N,Papua New Guinea
50266673010,100436,DAF75,Complete,2024-12-06T02:56:33.0000 UTC,2024-12-06T02:57:05.5880 UTC,2024-12-06T02:56:33.0000 UTC,2024-12-06T03:56:41.5310 UTC,AO,2A,24.104,147.38218835471193,-2.041447777839122,WV02,WV02,ARCHIVE,Public,N,Fresh,12/6/2024,View-Ready (Standard) 2A,###############################################################################################################################################################################################################################################################,24.1,24.1,0.052,N,Papua New Guinea
50266091010,100436,DAF75,Complete,2024-12-05T12:45:05.0000 UTC,2024-12-05T12:45:29.8560 UTC,2024-12-05T12:45:05.0000 UTC,2024-12-05T13:06:05.8220 UTC,AO,3D,491.246,103.95466919682352,1.3624827786211922,GE01,GE01,ARCHIVE,Public,N,Fresh,12/5/2024,Map-Ready (Map Scale Ortho 1:12000),105001003DB03500,491.25,491.25,1.424,N,Singapore
50266089010,100436,DAF75,Complete,2024-12-05T12:43:50.0000 UTC,2024-12-05T12:45:17.0630 UTC,2024-12-05T12:43:50.0000 UTC,2024-12-05T13:15:31.3920 UTC,AO,3D,478.858,104.05342549780477,1.342482981415811,WV03,WV03,ARCHIVE,Public,N,Fresh,12/5/2024,Map-Ready (Map Scale Ortho 1:12000),104001009DD78A00,478.86,478.86,0.927,N,Malaysia
50266084010,100436,DAF75,Complete,2024-12-05T12:41:51.0000 UTC,2024-12-05T12:42:50.6930 UTC,2024-12-05T12:41:51.0000 UTC,2024-12-05T13:11:09.5430 UTC,AO,3D,420.717,103.94635801308426,1.353520135010876,WV03,WV03,ARCHIVE,Public,N,Fresh,12/5/2024,Map-Ready (Map Scale Ortho 1:12000),104001009D5A7100,420.72,420.72,0.814,N,Singapore
50266083010,100436,DAF75,Complete,2024-12-05T12:40:28.0000 UTC,2024-12-05T12:41:18.1860 UTC,2024-12-05T12:40:28.0000 UTC,2024-12-05T12:59:29.3470 UTC,AO,3D,193.705,103.96228220798764,1.3419993133691317,LG01,LG01,ARCHIVE,Public,N,Fresh,12/5/2024,Map-Ready (Map Scale Ortho 1:12000),B11000110073D400,193.71,193.71,0.521,N,Singapore
50266081010,100436,DAF75,Complete,2024-12-05T12:37:51.0000 UTC,2024-12-05T12:38:33.3690 UTC,2024-12-05T12:37:51.0000 UTC,2024-12-05T13:35:02.1630 UTC,AO,3D,392.513,103.65446720556912,1.3330900966283432,WV03,WV03,ARCHIVE,Public,N,Fresh,12/5/2024,Map-Ready (Map Scale Ortho 1:12000),104001009F735200,392.51,392.51,0.76,N,Singapore
50266078010,100436,DAF75,Complete,2024-12-05T12:35:58.0000 UTC,2024-12-05T12:36:25.0770 UTC,2024-12-05T12:35:58.0000 UTC,2024-12-05T13:01:17.3060 UTC,AO,3D,230.632,103.97022584113672,1.3355074788082573,WV02,WV02,ARCHIVE,Public,N,Fresh,12/5/2024,Map-Ready (Map Scale Ortho 1:12000),###############################################################################################################################################################################################################################################################,230.63,230.63,0.498,N,Singapore
50266075010,100436,DAF75,Complete,2024-12-05T12:34:38.0000 UTC,2024-12-05T12:35:16.5440 UTC,2024-12-05T12:34:38.0000 UTC,2024-12-05T13:25:02.8580 UTC,AO,3D,601.733,103.85935426833473,1.3468792641496892,WV02,WV02,ARCHIVE,Public,N,Fresh,12/5/2024,Map-Ready (Map Scale Ortho 1:12000),10300101084E9300,601.73,601.73,1.299,N,Singapore
50266073010,100436,DAF75,Complete,2024-12-05T12:34:35.0000 UTC,2024-12-05T12:35:00.7740 UTC,2024-12-05T12:34:35.0000 UTC,2024-12-05T12:50:41.1180 UTC,AO,3D,610.759,103.7017134888924,1.3351752391588556,WV02,WV02,ARCHIVE,Public,N,Fresh,12/5/2024,Map-Ready (Map Scale Ortho 1:12000),1030010108B2AA00,610.76,610.76,1.318,N,Singapore
50265999010,100436,DAF75,Complete,2024-12-05T09:39:25.0000 UTC,2024-12-05T09:40:00.6970 UTC,2024-12-05T09:39:25.0000 UTC,2024-12-05T09:47:17.6040 UTC,AO,OR2A,10.667,159.96567027499998,-9.438413435,LG02,LG02,ARCHIVE,Public,N,Fresh,12/5/2024,View-Ready (Standard) OR2A,B120001100AE2C00,10.67,10.67,0.029,N,Solomon Islands
50253695010,100436,DAF75,Complete,2024-11-13T02:17:12.0000 UTC,2024-11-13T02:18:37.5510 UTC,2024-11-13T02:17:12.0000 UTC,2024-11-13T04:10:09.0610 UTC,AO,OR2A,664.204,106.72086691085252,-5.900561065371715,WV02,WV02,ARCHIVE,Public,N,Fresh,11/13/2024,View-Ready (Standard) OR2A,1030010108197D00,664.2,664.2,1.434,N,Indonesia
50253587010,100436,DAF75,Complete,2024-11-12T08:50:51.0000 UTC,2024-11-12T08:51:13.1440 UTC,2024-11-12T08:50:51.0000 UTC,2024-11-12T09:00:24.8860 UTC,AO,2A,175.173,104.15865767855074,1.0789553126498332,LG01,LG01,ARCHIVE,Public,N,Fresh,11/12/2024,View-Ready (Standard) 2A,B1100011007DB000,175.17,175.17,0.471,N,Indonesia
50253585010,100436,DAF75,Complete,2024-11-12T08:12:00.0000 UTC,2024-11-12T08:12:36.1600 UTC,2024-11-12T08:12:00.0000 UTC,2024-11-12T08:20:28.8340 UTC,AO,OR2A,33.542,117.590808710626,3.280545022843604,WV02,WV02,ARCHIVE,Public,N,Fresh,11/12/2024,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,33.54,33.54,0.072,N,Indonesia
50253584010,100436,DAF75,Complete,2024-11-12T08:08:43.0000 UTC,2024-11-12T08:09:58.0810 UTC,2024-11-12T08:08:43.0000 UTC,2024-11-12T08:19:53.0780 UTC,AO,2A,9.558,109.97234965283332,1.319536109772435,WV03,WV03,ARCHIVE,Public,N,Fresh,11/12/2024,View-Ready (Standard) 2A,104001009C0D5800,9.56,9.56,0.018,N,Indonesia
50250794010,100436,DAF75,Complete,2024-11-05T03:24:31.0000 UTC,2024-11-05T03:25:13.6460 UTC,2024-11-05T03:24:31.0000 UTC,2024-11-05T03:29:49.7460 UTC,AO,1B,431.739,106.57764638133126,-6.332088685296112,GE01,GE01,ARCHIVE,Public,N,Fresh,11/5/2024,System-Ready,105001003E887700,431.74,431.74,1.251,N,Indonesia
50250792010,100436,DAF75,Complete,2024-11-05T03:15:06.0000 UTC,2024-11-05T03:15:27.9150 UTC,2024-11-05T03:15:06.0000 UTC,2024-11-05T03:24:18.2480 UTC,AO,1B,233.28,106.7563552249774,-6.18584964651012,WV02,WV02,ARCHIVE,Public,N,Fresh,11/5/2024,System-Ready,103001010374D400,233.28,233.28,0.503,N,Indonesia
50250791010,100436,DAF75,Complete,2024-11-05T03:14:54.0000 UTC,2024-11-05T03:15:25.9470 UTC,2024-11-05T03:14:54.0000 UTC,2024-11-05T03:47:40.3790 UTC,AO,OR2A,1674.367,110.46484543271173,-7.417432490190944,WV02,WV02,ARCHIVE,Public,N,Standard,11/5/2024,View-Ready (Standard) OR2A,###############################################################################################################################################################################################################################################################,1674.37,1674.37,3.614,N,Indonesia
50250790010,100436,DAF75,Complete,2024-11-05T03:14:31.0000 UTC,2024-11-05T03:15:12.7420 UTC,2024-11-05T03:14:31.0000 UTC,2024-11-05T03:33:22.9890 UTC,AO,OR2A,295.381,106.93786764251055,-6.484203080835822,WV02,WV02,ARCHIVE,Public,N,Fresh,11/5/2024,View-Ready (Standard) OR2A,1030010108994A00,295.38,295.38,0.638,N,Indonesia
50250787010,100436,DAF75,Complete,2024-11-05T03:11:47.0000 UTC,2024-11-05T03:12:11.8250 UTC,2024-11-05T03:11:47.0000 UTC,2024-11-05T03:19:31.8140 UTC,AO,1B,134.492,110.42119902342738,-6.937550562516559,LG01,LG01,ARCHIVE,Public,N,Fresh,11/5/2024,System-Ready,B1100011007F0800,134.49,134.49,0.362,N,Indonesia
17347602010,100436,DAF75,Delivered,2024-10-31T08:59:37.0000 UTC,2024-10-31T08:59:57.0000 UTC,2024-10-31T08:59:37.0000 UTC,2024-11-01T05:03:09.0000 UTC,AO,L3,17.658,116.68502081694731,-0.9138166094358964,WV03,WV03,ARCHIVE,Public,N,Standard,11/1/2024,00:00:00,1040010093A3DB00,17.66,17.66,0.034,N,Indonesia
17347600010,100436,DAF75,Delivered,2024-10-31T08:59:37.0000 UTC,2024-10-31T09:00:06.0000 UTC,2024-10-31T08:59:37.0000 UTC,2024-11-01T05:02:45.0000 UTC,AO,L3,25.002,106.69792699873445,-6.106020438099603,WV03,WV03,ARCHIVE,Public,N,Standard,11/1/2024,00:00:00,104001007B9BCF00,25.0,25.0,0.048,N,Indonesia
17347601010,100436,DAF75,Delivered,2024-10-31T08:59:37.0000 UTC,2024-10-31T08:59:58.0000 UTC,2024-10-31T08:59:37.0000 UTC,2024-11-01T05:02:37.0000 UTC,AO,L3,25.007,106.893975,-6.267028990280319,WV02,WV02,ARCHIVE,Public,N,Standard,11/1/2024,00:00:00,103001010175B200,25.01,25.01,0.054,N,Indonesia
17347599010,100436,DAF75,Delivered,2024-10-31T08:59:37.0000 UTC,2024-10-31T08:59:57.0000 UTC,2024-10-31T08:59:37.0000 UTC,2024-11-01T05:03:13.0000 UTC,AO,L3,25.025,114.561642,-3.3484729947764174,WV03,WV03,ARCHIVE,Public,N,Standard,11/1/2024,00:00:00,1040010069A58200,25.03,25.03,0.048,N,Indonesia
17347598010,100436,DAF75,Delivered,2024-10-31T08:59:27.0000 UTC,2024-10-31T09:00:00.0000 UTC,2024-10-31T08:59:27.0000 UTC,2024-11-01T05:02:27.0000 UTC,AO,L3,25.001,106.68839611626592,-6.113078757849141,WV02,WV02,ARCHIVE,Public,N,Fresh,11/1/2024,00:00:00,1030010102842F00,25.0,25.0,0.054,N,Indonesia
17347597010,100436,DAF75,Delivered,2024-10-31T08:59:27.0000 UTC,2024-10-31T08:59:57.0000 UTC,2024-10-31T08:59:27.0000 UTC,2024-11-01T05:02:53.0000 UTC,AO,L3,25.001,106.65649450862728,-6.1210146862134,WV03,WV03,ARCHIVE,Public,N,Standard,11/1/2024,00:00:00,104001007B9BCF00,25.0,25.0,0.048,N,Indonesia
17347595010,100436,DAF75,Delivered,2024-10-31T08:59:26.0000 UTC,2024-10-31T09:00:07.0000 UTC,2024-10-31T08:59:26.0000 UTC,2024-11-01T05:03:12.0000 UTC,AO,L3,25.026,107.458636,-6.4586289899882,WV03,WV03,ARCHIVE,Public,N,Standard,11/1/2024,00:00:00,1040010050BBC200,25.03,25.03,0.048,N,Indonesia
17347596010,100436,DAF75,Delivered,2024-10-31T08:59:26.0000 UTC,2024-10-31T09:00:04.0000 UTC,2024-10-31T08:59:26.0000 UTC,2024-11-01T05:02:46.0000 UTC,AO,L3,25.005,112.81773000000004,-7.3919299885721745,WV03,WV03,ARCHIVE,Public,N,Fresh,11/1/2024,00:00:00,104001009E397400,25.01,25.01,0.048,N,Indonesia
17347593010,100436,DAF75,Delivered,2024-10-31T08:59:16.0000 UTC,2024-10-31T08:59:58.0000 UTC,2024-10-31T08:59:16.0000 UTC,2024-11-01T05:02:37.0000 UTC,AO,L3,25.002,112.71509,-7.181629988890304,WV02,WV02,ARCHIVE,Public,N,Fresh,11/1/2024,00:00:00,10300101067C5900,25.0,25.0,0.054,N,Indonesia
